wallet,sent,received,net
0000000000000000000000000B0CAFD2014530648A3E50A7C09B25975AF51446,-3520000000000000000000,3520000000000000000000,0
000000000000000000000000092CCBBF6A91113F20B37EA6BACA4ED823CA4D47,-8620864269000000000000,8620864269000000000000,0
000000000000000000000000C7119255F62916B1A5812982446199BFA137B5D4,-4237950590000000000000,4237950590010000000000,10000000000
0000000000000000000000004B60870A08DCA8BC9C72D4250F62C968F1CEE294,-24000000000000000000,24000000000000000000,0
00000000000000000000000027BC0E5AB6A485ABC15751835FA70C7B7D6DCF50,-892900815290000000000,892900815290000000000,0
000000000000000000000000819FCD372C188D28633CD49434F5A7FAA7CEE04D,0,279217611514397319582,279217611514397319582
0000000000000000000000004AFDB920C7E908EEA499266D0789B2520E0AF955,0,85393319230000000000,85393319230000000000
000000000000000000000000537F3C0F218AABBC40F01413D8E2F1AF927821A0,-40000000000000000000,40000000000000000000,0
0000000000000000000000005473F8955E0C2D8EBE41A855CBF257ACD662E31D,0,223192855025074197442,223192855025074197442
000000000000000000000000FF3888690600F19D3A3630671A93392DFF49037B,-404099775910000000000,404099775910000000000,0
00000000000000000000000056BB3A51C2D20C60FED183D930AC6297D0101BFA,-26485221809097770477148,26485221808231617563789,-866152913359
000000000000000000000000C6502364DE7EF76FBB8700B9FCEE291B720FC03C,-10080129192000000000000,10080129192000000000000,0
000000000000000000000000D5A4E3DF8503D05D0A4F03051994D893694BDAC0,0,32684629000000000000000,32684629000000000000000
0000000000000000000000000805FA96E4E7CEA39D7E480DE16C9F3CF8AACBA7,-5450436764000000000000,5450436764000000000000,0
00000000000000000000000006A39E58EF61638ECEB5FF409DC53AE61688C644,-1351757326334470000000,1351757326334470000000,0
000000000000000000000000028552DE04CCEBDD99C0C7C401F77955A615C5AD,0,16894564485655170650868,16894564485655170650868
0000000000000000000000008F8EEDB3F07FBD8916615289900A28FAA7CC46EE,-35310000000000000000,0,-35310000000000000000
000000000000000000000000017F35E73972F512779FDDDDF57491B239C02A51,-127847849000000000000,127847849000000000000,0
000000000000000000000000A04810EA38CEDBA348CB0292B8AB4C1DE7E149C6,-4984668331897568334275,4984668331897568334275,0
000000000000000000000000CF9B45A3199B2CD0F4C4529ADE3D8409640F9AB2,-32496570000000000000000,32496570000000000000000,0
00000000000000000000000080FFD6DAA028C543736E3BE9D739F4445555F4DB,-130674511710000000000,130674511710000000000,0
000000000000000000000000E2CA2EBD3822FC14BBD961BBDB85393709CB389E,-999000000000000000000,999000000000000000000,0
0000000000000000000000006CCC24921E2E04D5ACCF8DB2CC6D4453941D30EF,-2117880000000000000000,2117880000000000000000,0
0000000000000000000000002F6084595C1F5D28A0C6C3DD33DFD5ADEC1DD930,-100000000000000000000,0,-100000000000000000000
00000000000000000000000018332046175F8C8E0357869CDAB2ED7A59160721,-4982435919133708845724,4982435919133708845724,0
000000000000000000000000AE55355B6E7075047FFF20C807A86945F125F789,-60721931716000000000000,60721931716000000000000,0
000000000000000000000000F8F074511DF0F272C360CE48F342184EF42A825F,-541746785000000000000,541746785473752018262,473752018262
000000000000000000000000043BAD813D8A13BB5D795AB97ABA6C5F885D9CE0,-601823786567000000000000,601823786567000000000000,0
000000000000000000000000AC2C611ED5D27867527BD1D9391B9B57400863CD,-1498442356160000000000,1498442356160000000000,0
0000000000000000000000005EB3BA0133371765B3679B77F6C574F16BFB34AB,-557375748543484407531,557375748543484407531,0
000000000000000000000000952CD923316F64155A3A59ECB2FD396C4E4CED2E,-58241700000000000000000,58241700000000000000000,0
000000000000000000000000B8EDD75AD98299443A96FC892798C55019F474BA,-7220000000000000000000,7220000000000000000000,0
000000000000000000000000BF95DE280A2068953B6C7B9F1E46EC994D6654B8,-837834386526756030494,837834386526756030494,0
0000000000000000000000001098C8EEA3AB787FF4CD6E99E705E3AE39546288,0,1009344664062280951803,1009344664062280951803
000000000000000000000000081251A08F349F764D8ED0400A3F2AEABAADD734,-189392864970930755922324,189392864970930755922324,0
0000000000000000000000007F98C9483D6FDCBD6AF5B0F9E110D920AA4A1E88,-519000000000000000000,519000000000000000000,0
00000000000000000000000099FCF8A37E5112ED3D906A96146FF324E4960DCA,-96544621673002206490,96544621673002206490,0
0000000000000000000000001289FE191AD6CF57A79ECFC023A80D7C8DB6FBCF,0,131650135260000000000,131650135260000000000
0000000000000000000000007D2550161E8A31D0B9585BB9C88E63E9644AF740,-124949472280000000000000,124949472280637981785568,637981785568
000000000000000000000000BE7ECE478935839589AEBD6011A0F644207F8ED7,-1868660000000000000000,1868660000000000000000,0
000000000000000000000000206A00DDD07F90EA9FAF6365790A58101EEFBEF5,-25381026909052821138082,25381026909052821138082,0
00000000000000000000000045DB2C18550515F9CC0DA54113CD840888B816F5,-173259108000000000000,173259108320000000000,320000000000
000000000000000000000000E04BD5F866F4ED1FEFA362416C1B907C81E19918,-1319042060000000000000,1319042060000000000000,0
000000000000000000000000EF19D844EE44ECA8CF536D174B1539B9E96522C6,0,4000000000000000000,4000000000000000000
0000000000000000000000000000F079E68BBCC79AB9600ACE786B0A4DB1C83C,-60347294920410152305164288,60352261859587959941017600,4966939177807635853312
00000000000000000000000060A531D4055FB1A8ED226D311275704DA9596CAB,-208981677499196366802592,226705992070032833903402,17724314570836467100810
000000000000000000000000AE4100124D8324607714E3F774EE7F6017143809,-1042226320363677717666,1042226320363677717666,0
000000000000000000000000C2A44561008DF09BBE9AD47C91527F051018D5ED,-2205000000705114680948,2205000000000000000000,-705114680948
000000000000000000000000F8E2E133CC48B5B0F93BC819652DC5BF4F32628F,-17016466990000000000000,17016466990000000000000,0
000000000000000000000000D791285C7564AA24FBEEEF3D5F2017B3B15E37AF,-458749591000000000000,458749591000000000000,0
000000000000000000000000DE3A577EFFE5A87BAD99AE0A83B1FFEABE71B7E0,-873911896600000000000,873911896600000000000,0
000000000000000000000000F8E5D96ED91532F81299E46EA5D27E22D98C5D7C,-1030135511000000000000,1030135511000000000000,0
00000000000000000000000047B0A4B9777078724264758D8702BFB8BCF947ED,-47744600000000000000,47744637986349281242,37986349281242
0000000000000000000000009F6EBD054B345C7E99095536D2E308193570F5B2,-19341188726000000000000,19323688895000000000000,-17499831000000000000
000000000000000000000000210F9E7CA9E80550A2E6FC4A5AFA882E0E5DBBF9,-5302484105150163674164,5302484105150163674164,0
0000000000000000000000003F8501FA8CFCF43A1F1A32AEA9A991A1CB88B24A,-49453983665353497467,49453983665353497467,0
0000000000000000000000001699F13C4F8494B991CD408F5515A8CE9DD33D5B,-100000000000000000000,100000000000000000000,0
000000000000000000000000C98DECA371F139AA375E6F6BABD113ADF7A746CF,-44877845000000000000000,44877845000000000000000,0
000000000000000000000000FC59175CD0F40A52081654AA44DA2D3434403A42,-3284686046000000000000,3271474368000000000000,-13211678000000000000
0000000000000000000000000302C1E37200005183C900A30000AA005EAF710C,-1022259659921005774431,1022259659921005774431,0
000000000000000000000000FAEC2CC7AEC09585917AF6BE2C63A2DC4297A843,-99000000000000000000,99000000000000000000,0
00000000000000000000000045F4AFEB418C04666D7E3BBCE3BEDF77B2F7A358,-35785491539280000000000,35785491539280000000000,0
000000000000000000000000CCDCFD2768F0FD87C242ADFD815B30C0A015E54D,-5507350447000000000000,5507350447550440000000,550440000000
000000000000000000000000CFB62675095805886EBA2AD3E49ED5016814B53F,-50000000000000000000,0,-50000000000000000000
000000000000000000000000D4400919B01A82D21A8124308290FA837D824B96,-31794082758000000000000,31794082758000000000000,0
000000000000000000000000D10F54037982AC6D7E15EE6C91F7AF1E758F7261,-389805098410000000000,0,-389805098410000000000
00000000000000000000000000D648DBD2991B63D6AB27AF4961DDDD7803D05F,-602078177354000000000000,602078177354000000000000,0
00000000000000000000000083F3ABEC2A772009E286E8CCBEDF850F08A926D9,-5000000000000000000000,9515279493262075185842,4515279493262075185842
000000000000000000000000FFEDD73704642DBCFB966DF7BAE8D43C3352F795,-249750000000000000000000,249750000000000000000000,0
0000000000000000000000000640B94207D73FFDA49E0E9C26363BE03C0F35B3,-50000000000000000000,0,-50000000000000000000
000000000000000000000000329C787B163A730BD7900DF2BEB3FF4FE4670375,-5843101357000000000000,5843101357163541994301,163541994301
000000000000000000000000F47A15850306CF1F8C9A0DF56FD8EDF359C939FD,-11473625482746666982907,11473625482746666982907,0
000000000000000000000000A871C896F278A40322CE88E3BA8FBE8A5C8036C5,-11714923739000000000000,11714923739000000000000,0
000000000000000000000000DD8D98125BA91809CE6A640DD169DFA479220ABD,0,510000000000000000000,510000000000000000000
000000000000000000000000F7C4CB8FAA82CD81F7306E6D2201F4E1443AC489,-8022390865097251047531,8022390865097251047531,0
0000000000000000000000008FC4E6523F8328D8F0D1DFCBAB9BF6287A869BAB,-1417350000000000000000,1417350000000000000000,0
000000000000000000000000A4DBA857D234DCCEA2A6902F504FDEC20AF7CBC4,0,5000000000000000000,5000000000000000000
000000000000000000000000527EA0708678362F2906BA07570AA9195F163AB6,0,1000000000000000000,1000000000000000000
00000000000000000000000066CE1B211B55A77EAC0212934047ECFCDDDF15EA,-3645787752000000000000,3645787752535720000000,535720000000
000000000000000000000000FE6190697827AEEA2016DFCEF44567FA83D4F76F,0,5335090344830000000000,5335090344830000000000
0000000000000000000000005F009124F17556FE29E22C401CE843DD16FC624E,0,2211150365130000000000,2211150365130000000000
000000000000000000000000F13046AB6037DE1C3AB17846BAA03EC895D8B6BA,-107253475000000000000,107253475470000000000,470000000000
0000000000000000000000009F46E05A5645BFF034933669783FB7B4F64FE6E7,-65914710000000000000,65914710796733274882,796733274882
000000000000000000000000F2FA17A76EFA97EF5D29FD1A5ACE5E66D8873A51,0,49000000000000000000,49000000000000000000
000000000000000000000000F7D632CAC2C935BB74477EB6850DA8D929F74FD0,-5734260000000000000000,5734260000000000000000,0
00000000000000000000000026B9AA0CDEEE0DE94D7934E74D1E479D55F0151A,-943396226410000000000,943396226410000000000,0
0000000000000000000000006B8F21F4A1BAE091749CBDB11AD2B0BBD205F1F0,-2215000000000000000000,2215000000000000000000,0
0000000000000000000000007606CCF1C5F2A908423EB8DD2FA5D82A12255700,-249049640000873539591061,249049640000000000000000,-873539591061
000000000000000000000000D1C8BBE8B6AB37496EC79967FFEC7C92CA755533,-683616952090521125961,683616952090521125961,0
000000000000000000000000CB2A54C96A907FC1BCDA6F5D37CA420FF031335D,-4108497000000000000000,4108497000000000000000,0
00000000000000000000000032A5A629A1DF8A64F1128177BD79D16B45F2EA4F,0,20000000000000000000,20000000000000000000
00000000000000000000000046E300F038762F41BC8DA507AAE935CAEC491A12,-13959000000000000000000,13959000000000000000000,0
00000000000000000000000081FC25C5FD0C92D84EE3DDD750829503A406FD48,0,6871928413800000000000,6871928413800000000000
0000000000000000000000003008F64AF3E6644F295FE08C914B65C0B1BBE2D9,-2527933775000000000000,2527933775000000000000,0
000000000000000000000000DCADCDBFD880ED0C3A1705E2E3469FCF070BC5C6,-7190000000000000000000,7190000000000000000000,0
000000000000000000000000BBDAB462B5C48532C4976BE5A2BE3506CA8CCEEC,0,3016358518090000000000,3016358518090000000000
000000000000000000000000A79573D9E81F6583199948BCAE607B9BF384957B,-65812788498000000000000,65812788498400827629353,400827629353
000000000000000000000000BD70F52E7A08FE636026DE0B439BB156C17D88F6,-5288934631528837610511,5288934631528837610511,0
000000000000000000000000B78136F1F6CC7179F50D9CDAF0A744881074FCA1,-87270996270000000000,0,-87270996270000000000
0000000000000000000000009B34DF6460B832C7DEBB3B7B8FDAFF4A00DFB270,0,1000000000000000000,1000000000000000000
0000000000000000000000004F1EA74C108F0FAB0CD7942566AF8652DDB44ACC,0,815218540702605890550,815218540702605890550
0000000000000000000000006AECFAF28D360374BFF27126ACBA5147507F4EBC,-497000000000000000000,497000000000000000000,0
0000000000000000000000005E36C590712284E764FDEEBFE1B70573858B32CA,0,92000000000000000000,92000000000000000000
000000000000000000000000C105CB12F089424EC670C80C63EE01FC7DA7A339,-935200981318991335639,935200980329585262554,-989406073085
0000000000000000000000003E5892DCB212AF3C31FBDEC4B0381495D6E89ADC,-13299812348572440783406,13299812348572440783406,0
00000000000000000000000094CB222C998DF0E527C1259955714A5DF23613CD,-27988075802975014012,27988075802975014012,0
000000000000000000000000F75513DCDC558BCBFD518C76ADF2FAC192DB3256,-11775840367850000000000,11775840367850000000000,0
000000000000000000000000D3938DA0DBE5938A7ED2C0BF413E3EAC7C12849D,-500000000000000000000,0,-500000000000000000000
000000000000000000000000E68FDF2CE10E02DE43CBB26488A9EC0C7CC4ACED,-28045378847065871625084,28045378847065871625084,0
000000000000000000000000E50E8F8C787399861A1441BC7C57B4C670F83546,-405801421600110057838,0,-405801421600110057838
000000000000000000000000235751692F77C6406A497F202EE93C0F700D3690,-1840000000000000000000,1840000000000000000000,0
000000000000000000000000AFC65083B75A453D2AFAA1B36863D32542CC47B0,0,61091215500000000000,61091215500000000000
0000000000000000000000001512E978FED3DB4C128B04A07E7A64170B5E6103,-49950630000000000000000,0,-49950630000000000000000
0000000000000000000000001ADBC4CC471DCD37333705CBAF5B7D63127821E1,0,34813883651092953419,34813883651092953419
000000000000000000000000D5CAB1A52921D5BE456FC2BA9CD20A991CF075BC,0,669000800310000000000,669000800310000000000
0000000000000000000000009A9CBD71F58604CAC44A6B20F05F1BB73DCB1A09,-12825000000000000000000,12825000000000000000000,0
000000000000000000000000CEF577218C1700C151A5DF627DA782AD293E2E3F,-299000000000000000000,0,-299000000000000000000
000000000000000000000000CA988EC156B10B8D331D7865D959ACCC9E77550B,-87116441780000000000,0,-87116441780000000000
00000000000000000000000010772267CF4B379FE7C3B1959D7D13336375B991,-98771024614260936938746,98771024614260936938746,0
000000000000000000000000480F5C28EF2B6BE1E05CBD3667573E5FD421694C,-1350555598041286662198,1350555598041286662198,0
000000000000000000000000A368DC03BB6792EAE5D7750F04078F2F6E96DA05,-2940083333000000000000,2940083333000000000000,0
000000000000000000000000B7E8ECE598C4D12A8179499DEDCDF64D19751F04,0,2643328001696563506510,2643328001696563506510
0000000000000000000000003912958F0033A231C6885DC24EA5DE032680CF31,-236027805000000000000,236027805000000000000,0
000000000000000000000000FDFFDC54CD810A408085D7A1D853429336C09E63,-509900000000000000000,509900000000000000000,0
0000000000000000000000007817B91142FB46BCD3CD2501CAEE1899AACA01FD,-76485193476033500000000,76485193476033500000000,0
000000000000000000000000CC59A48BD16EB4E7D4385D91546123F75E0A5A84,0,487726056455466839889,487726056455466839889
0000000000000000000000003991A96A6E07D47C5663ECB14851942534E96F99,-3780104820736381572140,3780104820736381572140,0
0000000000000000000000003B9CD145F83E77FA08D2B0A9D28C49D7D2121BE8,-294290000000000000000,294290000000000000000,0
0000000000000000000000000A70028E2DBC8F831AE6C5605928F1274779E510,-3000070000000000000000000,3000070000000000000000000,0
0000000000000000000000009BE990F5D80262168DA87DBBA9BBC52247188C54,-18550440000000000000000,18550440000000000000000,0
0000000000000000000000005C503FFA8B5C98553E1F9267C50D386E3F5A6FD9,0,1453652536852788860721,1453652536852788860721
0000000000000000000000006944CEFD66A30DB2A9B352F49A6B417257010FC6,-12214379084967320261437,12221103054124925850750,6723969157605589313
000000000000000000000000336D0C8045C34FC93FE50BFB48F8B1F73ABE0595,-134523355000000000000,0,-134523355000000000000
0000000000000000000000000000000000005117DD3A72E64A705198753FDD54,-7727927922761368000000,7727927922761368000000,0
000000000000000000000000C493F04351C8F965957FECB5B71C3D1AC49A6C55,-95922830000000000000000,95922834663475039628821,4663475039628821
000000000000000000000000A2F9AB3E130915EAFE8258098B4B688799AA7E96,-4993765848187203923478,4993765848187203923478,0
000000000000000000000000CC223F6ACB6F2DD74EB44B1422B191D9CCE19734,-39757040000000000000000,0,-39757040000000000000000
000000000000000000000000DD47CFE82B8969CDA718329A14474C835974D94B,-845000000000000000000,948000000000000000000,103000000000000000000
000000000000000000000000836D3CB3FF66A9CAD1A16301906D2A7106CFDE24,-553125359000000000000,553125359000000000000,0
00000000000000000000000013FF73DCD6FB3BD3ED58C14C09F431E03C3309CE,0,1245268470000000000000,1245268470000000000000
000000000000000000000000C21479BEAC84BCE34923E5A46AEBE820B8B7D145,-62491985187000000000000,62491985187000000000000,0
00000000000000000000000017912235AD7CD9B5FB728A2E0B99CA7E614C692F,-154092863000000000000,154092863425218772099,425218772099
000000000000000000000000E092347749D6142468246583FC890AC4C92C5B4A,-1022110000000000000000,0,-1022110000000000000000
000000000000000000000000B6B23C63F0DD433B4FB5EA755AB6040743F90FF2,-8008000000000000000000,8008000000000000000000,0
000000000000000000000000F66896F09C69E3A31D98521F57A16A3C3B69303A,0,279489186448672955996,279489186448672955996
000000000000000000000000586E604AC84E9FBB3F273BEF71B18E2B4DE99256,0,4000000000000000000,4000000000000000000
000000000000000000000000E8FA365B5B76022E090ADE795E994392C8E183DA,-38289030626270000000000,38289030626270000000000,0
0000000000000000000000006F1DA35A3CFB3E5565A39B3147A51473BBC07F77,-14069664000000000000000,14069664000000000000000,0
000000000000000000000000848AACDAEE350266DB581C1D2E33B975181ADC8A,-40327616095880646910448,0,-40327616095880646910448
000000000000000000000000FF48654CAA6C5E2628C4BFEB873D68EE37009C34,-510051550472000000000000,245050550482580185503566,-265000999989419814496434
000000000000000000000000877A015AC8F8DC583755FA4C60B1F511030DB61B,-124551274050000000000000,124551274050000000000000,0
00000000000000000000000002499E10CBD16DC44919F158618F1882DBC1220E,0,19066917000000000000,19066917000000000000
00000000000000000000000044FDED0BDBFC860D7AA06099663710CF52EF1318,-3297960237500000000000,3297960237500000000000,0
0000000000000000000000000A33BAC680AC01B4021AE8F05E3C4A50E6BEF1FA,-717430285040000000000,717430285040000000000,0
00000000000000000000000018A99498CF0D0A4A7F7EEBCBCC96ED786E25BF7A,-156810356543900000000000,156810356543900000000000,0
000000000000000000000000505E7AF16C58E0A0ADBCEEAE2F89CD976C27E6CF,-6929948273751050731465,6929948273751050731465,0
0000000000000000000000008CFB3AC79E2DE46A8D15C8CA2D683074053DD936,-1879540000000000000000,1879540000000000000000,0
000000000000000000000000272A3E2114367EE49C0FE32A45430FF53C4EAC6B,0,22172949000000000000,22172949000000000000
000000000000000000000000B07A6DB82BC120655E382F298F34F548502F7101,-48895283860652265881532,48895283860652265881532,0
0000000000000000000000007080A4EAB1EF5FB3B2A94E6C5A8BC8A950535F5A,-52408330587033817040370,52408330587033817040370,0
0000000000000000000000009B69C244ED2E04B0E1D75F7D624DCF4D70556F27,-63000000000000000000,63000000000000000000,0
000000000000000000000000FA4342EA863AEDFA396481B63FAE20ADA2735864,-5472205936000000000000,5472205936142549513020,142549513020
000000000000000000000000D5005425632F1F4969E2E9F9509D1DD25FD1E30E,0,24000000000000000000,24000000000000000000
00000000000000000000000072FB5B4AB3F0A030D3C8040445E2A31B9CB246CF,-85920000000000000000,0,-85920000000000000000
00000000000000000000000058B6AF146956C1D86BD998A19462230068D6ED84,0,390180000000000000000,390180000000000000000
000000000000000000000000CD0ACE71570FAD301452AE0B7C527E9572EF358F,-15823013629150000000000,15823013629150000000000,0
00000000000000000000000079718065FE2884EB7D88437FA222EC48158C1527,-49000000000000000000,49000000000000000000,0
000000000000000000000000EA4F1873B2F226C063009BE0DEC70BF5D16DABFB,0,3154723916000000000000,3154723916000000000000
000000000000000000000000CA9F0A105C4355ACC61EE9B458C8E64D96CAF81A,-8522267648000000000000,8522267648000000000000,0
000000000000000000000000EB34F97E43E9A629FCB1BE0A2B783537808B40FE,-2367921427480000000000,4601400540450000000000,2233479112970000000000
000000000000000000000000E47086C70CD9B10E7D27DCA04308008D47C059A7,-66698918604970394971786,66698918604614091463744,-356303508042
000000000000000000000000CDB4BAC5CF59DBC68D0A85A618A27B4BAEC2BC2C,-300000000000000000000,300000000000000000000,0
0000000000000000000000009921D901CA710AC923F824842EFAB1676CECD194,-32117465059000000000000,32117465059000000000000,0
000000000000000000000000986C2294D4D04F5EACAD9F0D15E0DAC4FB924AC0,-7487260000000000000000,7487260000000000000000,0
000000000000000000000000F1D61EECF6DB7D0027ADD8BC1545420EFA23672B,-180834365000000000000,180834365000000000000,0
000000000000000000000000EA430B2F3788FE522954FE326896C59BF9803C26,0,1177921099226452575752,1177921099226452575752
0000000000000000000000002892D0AF2A4CE8BE615C5A4224852112DF76FA17,-100000000000000000000,50368079881994859023438,50268079881994859023438
000000000000000000000000EF84CE8E4D389790C43F7DAA7A5621B7BD3FFE73,-88899672105623488027861,59990616027696774624942,-28909056077926713402919
0000000000000000000000005555D73245B6EC642B70A55E0D699DA7FB24DA92,-1087353399000000000000,1087353399000000000000,0
000000000000000000000000223ADB44361068CF979912778A2FAFB1F1AA5242,0,5052739942980805581758,5052739942980805581758
0000000000000000000000002E539895233E0A36E220712ED3F06770F99306E0,-10949040000000000000000,10949040000000000000000,0
00000000000000000000000040C13B99340BF9A4E6295A826B2EC03187D50C3C,-1998000000000000000000,1998000000000000000000,0
000000000000000000000000765EF720460DFC596CB0D0562A32D4CFA4ED2C45,-47002115880000000000,47002115880000000000,0
00000000000000000000000050A8ABC19FDFA6385F83BF3CC9C39016FE9B3AB5,-5606939292830032181176,5606939292830032181176,0
000000000000000000000000ACB874E08CFA7006784DD5239669541FCB1A7CF7,-5288312869000000000000,5288312869041500000000,41500000000
000000000000000000000000D58D6FCE4C27CCB96A27D337B5A8ACF10229FDFF,-155295102006000000000000,155295102006000000000000,0
000000000000000000000000C4A98941765BBD03B4EBD3E8D6CE9C00E93BF0DE,0,60395067580000000000,60395067580000000000
00000000000000000000000041273A6D600F91BB2ED2DB07AB0D3C97F2A459FE,-924601023500000000000000,924601023500000000000000,0
0000000000000000000000002ACCBA1F1B6B583C31883F492A4B4AE4708E47F2,-31615514210203764783272,31648184256028244274580,32670045824479491308
0000000000000000000000002673427CCCBA28E3E0FF17A8CE7B7984127BF13F,-81355072830596961541970,81355072830596961541970,0
0000000000000000000000002815C10740F4D738B20FDC13167C865380156623,-439415337894003145651363,439415337894003145651363,0
000000000000000000000000F485073E84121FA19E620E7F8CBA8AB11D4A6808,-1286770466149410129889260,1286770466148962672460396,-447457428864
0000000000000000000000005D4A148AABB37E2AB1797E1123D58536B2DED2B7,-5318805795000000000000,5318805795736746104297,736746104297
0000000000000000000000009F6314304C1B2BD9539E35F34262745CBA4EA0E2,0,2031497530000000000,2031497530000000000
000000000000000000000000DD9D8F4EFB8AE58070B842F7FDB37799E317C98C,0,76131954535267283710371,76131954535267283710371
00000000000000000000000094FD05F7403D319858AE9D4C6945207876F621C7,-61667921420000000000,0,-61667921420000000000
00000000000000000000000075C68B5C2266B3DF668DAE97C494AD1C6CB7CABA,-940000000000000000000,940000000000000000000,0
000000000000000000000000DE04767A77EF88545B456B0AC987FC137B1B0854,0,322925791104669718338,322925791104669718338
000000000000000000000000CF6441009E1FD11744975A13EE2CFF2DBB8660F1,0,2000000000000000000,2000000000000000000
0000000000000000000000002E645D5BD47D7C774D3875E1EFC47CC8E003FDD7,-298396380537415482835,298396380537415482835,0
000000000000000000000000833115A9CBF1FAB911C1807927731E77E19B95EB,0,11145903160000000000000,11145903160000000000000
000000000000000000000000F0839F77D88A93E74B5ACA6946B89F110DE750CF,-4945196705435000000000000,4945196705434967632526376,-32367473624
000000000000000000000000A606CCEBFF2CC86723C6D494E066FDD895E37524,-125333399349045788483,125333399349045788483,0
000000000000000000000000DD36CA69166B5988E24BDD635CAFF2F40DA5FF8D,-7367693757984417966200,7367693757984417966200,0
0000000000000000000000008612748B553789026B0DE872F2293F82A58961F2,-681113728644803334267,681113728644803334267,0
000000000000000000000000EB1329CD5A26D2A322D3E31BE81D336CAC16B7AC,-96527363000000000000,96527363000000000000,0
00000000000000000000000088039420B212EC3B47E58466B2D54195242CAD83,-59188253680000000000000,59188253680000000000000,0
0000000000000000000000001C74DB7EF3601DB05E520B30B0BE0552DEB7AAAC,-2997499500000000000000,2997499500000000000000,0
000000000000000000000000618D85A0E93B8EA560FBD4D0321108FF4833FDBD,0,192201627000000000000,192201627000000000000
0000000000000000000000007F5D49F2A5A01607E7A41C00DC020EE87C250CB0,-9136769718670000000000,9136769718670000000000,0
000000000000000000000000DB8F44855915F3FCB34363BC8FEAD3914E369263,-119818268140000000000,0,-119818268140000000000
000000000000000000000000D5FE01F5095D871AAA27F6EED563A6807874453F,-2913380545689340582097,2913380545689340582097,0
00000000000000000000000085C59522C8271B2156A496562BB8D7C72BDF8A16,-87640000480000000000,87640000480000000000,0
000000000000000000000000A80FB023F4859668111B8E3829BCCE346CA3E77E,-3396600000000000000000,3396600000000000000000,0
0000000000000000000000005DA83CD6F03AFDDE8668CE3C6DD3716663853589,-114000000000000000000,114000000000000000000,0
000000000000000000000000357049C9059CC751BAC74F04C6F90A0B080BDC26,0,331638664987974000000,331638664987974000000
0000000000000000000000004E4D7309CE505F340690C72C9CEFDD6637D9449E,0,1453760612496753608283,1453760612496753608283
000000000000000000000000253A8FF0530667CE1789CC520827D77127CF53DD,-2180731084000000000000000,2180731772959778053333759,688959778053333759
0000000000000000000000008861C0B44AF05DBC4413171A7756032CC9BF979F,-2196000000000000000000,2196000000000000000000,0
0000000000000000000000006A8C0B5C423533339DEDC3717CD137E33D36C1E2,-10589400000000000000000,10589400000000000000000,0
000000000000000000000000CE2F2C565427480911F83E66C0A6058E219F3C20,-305852717883000000000000,305852717883000000000000,0
0000000000000000000000005175B3CABA97D2BE16DF52D55E5C8E293470F528,-293000000000000000000,293000000000000000000,0
000000000000000000000000B675B284D6F7D59F5B03B9B4DA43D89B0D8A277D,0,699000000000000000000,699000000000000000000
00000000000000000000000090440346208480586FD13C5423C43D8518E189E7,-6149415406688762090941800,6149415406688762090941800,0
000000000000000000000000528889118AC1A8C33346EC68E2B4F81258321968,-1480816972000000000000,1480816972000000000000,0
0000000000000000000000002C3B8D3884E5392CE5145AD6160E5E344BDDD96C,-29976379530000000000000,29976379530000000000000,0
000000000000000000000000ADB17EDEB416D695FC5AD8428CB4DB867DD77761,0,140241977282321379688,140241977282321379688
0000000000000000000000005E0888F295E457FEF0CACADC849B532A3FA4EA13,-2500000000000000000000,2500000000000000000000,0
000000000000000000000000460657EAD4FEEFA6001C1A51B1A5F1B511E333C2,-126294089980000000000,126294089980000000000,0
0000000000000000000000003E5AD75DA70E4EA53086ED392356F6D40DE69DDA,0,908000000000000000000,908000000000000000000
00000000000000000000000057FB2CECCE24825E086FA2736B3F8B11533BA61B,0,463130592870000000000,463130592870000000000
00000000000000000000000033E77EDDC453262EF75C5AD411FBC6648E795894,0,50000000000000000000,50000000000000000000
0000000000000000000000004D0DBB07E6D6E02C8E8816D3D7DE4F7819E319F6,-2984965967009922285959,0,-2984965967009922285959
000000000000000000000000553E0EF9729F47A0DF39DDC090249133C4712ECA,0,9342962340000000000,9342962340000000000
000000000000000000000000F21BBA0EF364D80DC26EF6654024C0792C8ED52F,0,298390000000000000000,298390000000000000000
000000000000000000000000A80A2107F0D14B62C268F31C405CD0A5991454BC,-5091912000000000000000,5091912000000000000000,0
000000000000000000000000BC4464EC540B3A666784207D018EC034949016E0,-50000000000000000000,50000000000000000000,0
0000000000000000000000003C8E856D27F6C42312E816D87F0C6F8A0E0F95FE,-14259976353910000000000,14259976353910000000000,0
0000000000000000000000009C9EA77635D892B1D0BF8BA05AE9D1FBA50E6F05,-54138977460000000000,0,-54138977460000000000
0000000000000000000000006FA4D6B3FFA6C5EB6D3ED7316ED01DECC92D4E76,0,6357642217282682597545,6357642217282682597545
0000000000000000000000001840E5DA049D6B2AA50BD4CA7FC747189F503FB7,-5200000000000000000000,5200000000000000000000,0
00000000000000000000000088E4F054ED6175EA1E04043839ADC3FDBF664B9D,-22925769216103408397034,22925769216103408397034,0
000000000000000000000000963F2B534E8A2366D9AC989365E9EA1AB60236B0,-136779222000000000000,136779222000000000000,0
000000000000000000000000FE142AC869C111CFAFAAF6C32035F1F16E24E464,-35556299200000000000,0,-35556299200000000000
